10798 :   12  17   8  25      2    0.573243	  12  17   8  25      2    0.013360
10799 :   12  17  10  25      2   -3.766788	  12  17  10  25      2    0.373605
10802 :   12  17  24  25      2   -0.748245	  12  17  24  25      2   -0.422847
10804 :   12  17   7  26      2   -2.003762	  12  17   7  26      2   -0.044170
10807 :   12  17  23  26      2    0.825134	  12  17  23  26      2    1.505470
10808 :   12  17  25  26      2   -1.101951	  12  17  25  26      2   -0.054505
10816 :   12  17   7  28      2   -7.267908	  12  17   7  28      2   -0.339705
10818 :   12  17  25  28      2   -3.276895	  12  17  25  28      2    0.426385
10838 :   14  17   6  23      2    4.941649	  14  17   6  23      2   -0.402965
10839 :   14  17   8  23      2    1.650772	  14  17   8  23      2    0.463080
10843 :   14  17   7  24      2    2.378499	  14  17   7  24      2    0.938498
10844 :   14  17   9  24      2   -2.416976	  14  17   9  24      2    0.103024
10847 :   14  17  23  24      2  -10.611142	  14  17  23  24      2   -0.612285
10849 :   14  17   6  25      2    2.325609	  14  17   6  25      2    1.914180
10850 :   14  17   8  25      2   -2.495776	  14  17   8  25      2   -2.347205
10851 :   14  17  10  25      2   -0.433613	  14  17  10  25      2    0.242510
10854 :   14  17  24  25      2    1.168596	  14  17  24  25      2    0.849769
10856 :   14  17   7  26      2    1.095495	  14  17   7  26      2    0.575495
10857 :   14  17   9  26      2   -2.947069	  14  17   9  26      2   -0.380827
10859 :   14  17  23  26      2    1.644938	  14  17  23  26      2   -0.577030
10860 :   14  17  25  26      2    1.075058	  14  17  25  26      2    0.797104
10862 :   14  17   6  27      2    0.574625	  14  17   6  27      2   -0.145375
10863 :   14  17   8  27      2   -3.410230	  14  17   8  27      2   -2.677017
10864 :   14  17  10  27      2    2.446785	  14  17  10  27      2   -0.451490
10866 :   14  17  24  27      2    1.738128	  14  17  24  27      2    0.391132
10867 :   14  17  26  27      2   -1.961336	  14  17  26  27      2   -1.393153
10868 :   14  17   7  28      2   -0.806711	  14  17   7  28      2    0.324660
10869 :   14  17   9  28      2   -4.880792	  14  17   9  28      2   -0.031050
10870 :   14  17  25  28      2   -0.836473	  14  17  25  28      2   -0.231730
10871 :   14  17  27  28      2   -2.571191	  14  17  27  28      2    0.021105
10894 :   16  17   7  24      2   -6.089021	  16  17   7  24      2   -4.384472
10895 :   16  17   9  24      2   -1.746242	  16  17   9  24      2   -1.178059
10896 :   16  17  11  24      2   -4.029215	  16  17  11  24      2   -2.828711
10900 :   16  17   6  25      2   -6.089021	  16  17   6  25      2   -4.384472
10901 :   16  17   8  25      2   -1.746242	  16  17   8  25      2   -1.178059
10902 :   16  17  10  25      2   -4.029215	  16  17  10  25      2   -2.828711
10907 :   16  17   7  26      2    1.731498	  16  17   7  26      2    1.163315
10908 :   16  17   9  26      2   -0.633060	  16  17   9  26      2   -0.571066
10909 :   16  17  11  26      2   -4.565460	  16  17  11  26      2   -3.585250
10911 :   16  17  25  26      2    3.626012	  16  17  25  26      2    2.563039
10913 :   16  17   6  27      2    1.731498	  16  17   6  27      2    1.163315
10914 :   16  17   8  27      2   -0.633060	  16  17   8  27      2   -0.571066
10915 :   16  17  10  27      2   -4.565460	  16  17  10  27      2   -3.585250
10917 :   16  17  24  27      2    3.626012	  16  17  24  27      2    2.563039
10919 :   16  17   7  28      2   -2.066796	  16  17   7  28      2   -1.492844
10920 :   16  17   9  28      2    2.215430	  16  17   9  28      2    1.746802
10921 :   16  17  25  28      2   -3.331246	  16  17  25  28      2   -2.257479
10922 :   16  17  27  28      2    3.289526	  16  17  27  28      2    2.412802
10923 :   16  17   6  29      2   -2.066796	  16  17   6  29      2   -1.492844
10924 :   16  17   8  29      2    2.215430	  16  17   8  29      2    1.746802
10925 :   16  17  24  29      2   -3.331246	  16  17  24  29      2   -2.257479
10926 :   16  17  26  29      2    3.289526	  16  17  26  29      2    2.412802
10962 :    3  18   0  27      2   -4.221081	   3  18   0  27      2    0.361495
10963 :    3  18   6  27      2   -6.544277	   3  18   6  27      2   -1.122100
10964 :    3  18   8  27      2   -1.802517	   3  18   8  27      2    0.563915
10965 :    3  18  10  27      2   -3.169687	   3  18  10  27      2    0.571970
10973 :    3  18   6  29      2   -4.177520	   3  18   6  29      2    0.204260
10974 :    3  18   8  29      2   -0.916317	   3  18   8  29      2   -0.021890
10986 :   15  18   9  22      2   -5.668431	  15  18   9  22      2   -0.113510
10994 :   15  18   9  24      2   -0.392498	  15  18   9  24      2    0.035120
10995 :   15  18  11  24      2   -0.567261	  15  18  11  24      2    0.065195
11007 :   15  18   9  26      2   -4.677502	  15  18   9  26      2   -3.697708
11008 :   15  18  11  26      2   -2.889242	  15  18  11  26      2    0.209145
11012 :   15  18   6  27      2    0.671538	  15  18   6  27      2   -0.825125
11013 :   15  18   8  27      2   -3.792132	  15  18   8  27      2   -0.362844
11015 :   15  18  22  27      2  -10.026405	  15  18  22  27      2    0.365900
11016 :   15  18  24  27      2    0.785785	  15  18  24  27      2   -0.014215
11017 :   15  18  26  27      2   -2.361312	  15  18  26  27      2   -1.602046
11022 :   15  18   6  29      2   -1.618651	  15  18   6  29      2   -0.560350
11023 :   15  18   8  29      2    5.300288	  15  18   8  29      2    0.115695
11024 :   15  18  24  29      2   -0.409450	  15  18  24  29      2    0.156235
11025 :   15  18  26  29      2    2.392191	  15  18  26  29      2   -0.379090
11042 :   17  18   9  24      2    3.085566	  17  18   9  24      2   -0.343720
11043 :   17  18  11  24      2   -6.007261	  17  18  11  24      2   -0.210710
11055 :   17  18   9  26      2   -3.293456	  17  18   9  26      2   -1.796794
11056 :   17  18  11  26      2   -5.608414	  17  18  11  26      2   -6.791628
11060 :   17  18   6  27      2   -3.307476	  17  18   6  27      2    0.121810
11061 :   17  18   8  27      2   -3.143076	  17  18   8  27      2   -1.646414
11062 :   17  18  10  27      2   -3.998834	  17  18  10  27      2    1.917248
11064 :   17  18  24  27      2   -7.450676	  17  18  24  27      2   -1.035070
11065 :   17  18  26  27      2   -3.722861	  17  18  26  27      2   -2.563065
11067 :   17  18   9  28      2    1.810562	  17  18   9  28      2   -1.017865
11069 :   17  18  27  28      2    3.829922	  17  18  27  28      2   -1.461578
11070 :   17  18   6  29      2   -2.782636	  17  18   6  29      2   -0.011355
11071 :   17  18   8  29      2    2.995562	  17  18   8  29      2    3.561250
11072 :   17  18  24  29      2   -5.115758	  17  18  24  29      2    0.068835
11073 :   17  18  26  29      2    4.203642	  17  18  26  29      2    5.261942
11100 :    2  19   1  26      2   -4.221081	   2  19   1  26      2    0.361495
11101 :    2  19   7  26      2   -6.544277	   2  19   7  26      2   -1.122100
11102 :    2  19   9  26      2   -1.802517	   2  19   9  26      2    0.563915
11103 :    2  19  11  26      2   -3.169687	   2  19  11  26      2    0.571970
11113 :    2  19   7  28      2   -4.177520	   2  19   7  28      2    0.204260
11114 :    2  19   9  28      2   -0.916317	   2  19   9  28      2   -0.021890
11130 :   14  19   8  23      2   -5.668431	  14  19   8  23      2   -0.113510
11141 :   14  19   8  25      2   -0.392498	  14  19   8  25      2    0.035120
11142 :   14  19  10  25      2   -0.567261	  14  19  10  25      2    0.065195
11147 :   14  19   7  26      2    0.671538	  14  19   7  26      2   -0.825125
11148 :   14  19   9  26      2   -3.792132	  14  19   9  26      2   -0.362844
11150 :   14  19  23  26      2  -10.026405	  14  19  23  26      2    0.365900
11151 :   14  19  25  26      2    0.785785	  14  19  25  26      2   -0.014215
11154 :   14  19   8  27      2   -4.677502	  14  19   8  27      2   -3.697708
11155 :   14  19  10  27      2   -2.889242	  14  19  10  27      2    0.209145
11158 :   14  19  26  27      2   -2.361312	  14  19  26  27      2   -1.602046
11159 :   14  19   7  28      2   -1.618651	  14  19   7  28      2   -0.560350
11160 :   14  19   9  28      2    5.300288	  14  19   9  28      2    0.115695
11161 :   14  19  25  28      2   -0.409450	  14  19  25  28      2    0.156235
11162 :   14  19  27  28      2    2.392191	  14  19  27  28      2   -0.379090
11186 :   16  19   8  25      2    3.085566	  16  19   8  25      2   -0.343720
11187 :   16  19  10  25      2   -6.007261	  16  19  10  25      2   -0.210710
11192 :   16  19   7  26      2   -3.307476	  16  19   7  26      2    0.121810
11193 :   16  19   9  26      2   -3.143076	  16  19   9  26      2   -1.646414
11194 :   16  19  11  26      2   -3.998834	  16  19  11  26      2    1.917248
11196 :   16  19  25  26      2   -7.450676	  16  19  25  26      2   -1.035070
11199 :   16  19   8  27      2   -3.293456	  16  19   8  27      2   -1.796794
11200 :   16  19  10  27      2   -5.608414	  16  19  10  27      2   -6.791628
11203 :   16  19  26  27      2   -3.722861	  16  19  26  27      2   -2.563065
11204 :   16  19   7  28      2   -2.782636	  16  19   7  28      2   -0.011355
11205 :   16  19   9  28      2    2.995562	  16  19   9  28      2    3.561250
11206 :   16  19  25  28      2   -5.115758	  16  19  25  28      2    0.068835
11207 :   16  19  27  28      2    4.203642	  16  19  27  28      2    5.261942
11209 :   16  19   8  29      2    1.810562	  16  19   8  29      2   -1.017865
11211 :   16  19  26  29      2    3.829922	  16  19  26  29      2   -1.461578
12203 :    2   3   1   6      3    5.254690	   2   3   1   6      3    9.497332
12204 :    2   3   0   7      3   -5.254690	   2   3   0   7      3   -9.497332
12205 :    2   3   6   7      3    0.891370	   2   3   6   7      3   -2.708630
12206 :    2   3   7   8      3    2.092680	   2   3   7   8      3    0.133086
12207 :    2   3   6   9      3   -2.092680	   2   3   6   9      3   -0.133086
12208 :    2   3   8   9      3    3.788940	   2   3   8   9      3    4.388940
12209 :    2   3   7  10      3   -1.220590	   2   3   7  10      3    2.243510
12210 :    2   3   6  11      3    1.220590	   2   3   6  11      3   -2.243510
12290 :    1   6   2  13      3   -3.679407	   1   6   2  13      3    0.248515
12291 :    1   6   4  13      3   -6.387804	   1   6   4  13      3   -1.852230
12296 :    1   6   2  15      3    0.632620	   1   6   2  15      3   -0.538460
12297 :    1   6   4  15      3   -0.720166	   1   6   4  15      3   -1.374820
12303 :    1   6   2  17      3   -1.210552	   1   6   2  17      3    1.472730
12364 :    0   7   3  12      3   -3.679407	   0   7   3  12      3    0.248515
12365 :    0   7   5  12      3   -6.387804	   0   7   5  12      3   -1.852230
12369 :    0   7   3  14      3    0.632620	   0   7   3  14      3   -0.538460
12370 :    0   7   5  14      3   -0.720166	   0   7   5  14      3   -1.374820
12376 :    0   7   3  16      3   -1.210552	   0   7   3  16      3    1.472730
12439 :    6   7   3  12      3    0.810288	   6   7   3  12      3    3.587748
12441 :    6   7   2  13      3   -0.810288	   6   7   2  13      3   -3.587748
12443 :    6   7  12  13      3   -0.514220	   6   7  12  13      3   -8.299580
12444 :    6   7   3  14      3   -0.414308	   6   7   3  14      3    1.076236
12446 :    6   7  13  14      3    1.680060	   6   7  13  14      3    0.053748
12447 :    6   7   2  15      3    0.414308	   6   7   2  15      3   -1.076236
12449 :    6   7  12  15      3   -1.680060	   6   7  12  15      3   -0.053748
12450 :    6   7  14  15      3    0.743620	   6   7  14  15      3    0.555048
12451 :    6   7   3  16      3    0.810832	   6   7   3  16      3    3.087670
12452 :    6   7  13  16      3   -0.285311	   6   7  13  16      3    1.471309
12453 :    6   7  15  16      3   -0.479949	   6   7  15  16      3   -1.422651
12454 :    6   7   2  17      3   -0.810832	   6   7   2  17      3   -3.087670
12455 :    6   7  12  17      3    0.285311	   6   7  12  17      3   -1.471309
12456 :    6   7  14  17      3    0.479949	   6   7  14  17      3    1.422651
12457 :    6   7  16  17      3   -0.143200	   6   7  16  17      3   -1.583200
12513 :    7   8   3  12      3    3.687277	   7   8   3  12      3    1.419490
12514 :    7   8   5  12      3   -3.096788	   7   8   5  12      3    0.176480
12518 :    7   8   3  14      3   -5.753411	   7   8   3  14      3   -5.787220
12519 :    7   8   5  14      3   -0.301358	   7   8   5  14      3    1.210500
12521 :    7   8   2  15      3   -4.071761	   7   8   2  15      3    0.187816
12523 :    7   8  12  15      3   -7.251465	   7   8  12  15      3   -0.280095
12524 :    7   8  14  15      3    1.272080	   7   8  14  15      3    3.035714
12525 :    7   8   3  16      3   -0.131720	   7   8   3  16      3    1.107634
12527 :    7   8  15  16      3   -3.198402	   7   8  15  16      3   -0.504409
12528 :    7   8   2  17      3   -0.495350	   7   8   2  17      3   -1.734704
12529 :    7   8  12  17      3   -1.209109	   7   8  12  17      3    0.225165
12530 :    7   8  14  17      3   -1.941472	   7   8  14  17      3   -1.962854
12531 :    7   8  16  17      3    0.642088	   7   8  16  17      3   -0.141746
12534 :    7   8  12  19      3   -2.134447	   7   8  12  19      3   -0.064250
12535 :    7   8  14  19      3    1.532123	   7   8  14  19      3    0.575940
12588 :    6   9   2  13      3    3.687277	   6   9   2  13      3    1.419490
12589 :    6   9   4  13      3   -3.096788	   6   9   4  13      3    0.176480
12591 :    6   9   3  14      3   -4.071761	   6   9   3  14      3    0.187816
12593 :    6   9  13  14      3   -7.251465	   6   9  13  14      3   -0.280095
12594 :    6   9   2  15      3   -5.753411	   6   9   2  15      3   -5.787220
12595 :    6   9   4  15      3   -0.301358	   6   9   4  15      3    1.210500
12597 :    6   9  14  15      3   -1.272080	   6   9  14  15      3   -3.035714
12598 :    6   9   3  16      3   -0.495350	   6   9   3  16      3   -1.734704
12599 :    6   9  13  16      3   -1.209109	   6   9  13  16      3    0.225165
12600 :    6   9  15  16      3   -1.941472	   6   9  15  16      3   -1.962854
12601 :    6   9   2  17      3   -0.131720	   6   9   2  17      3    1.107634
12603 :    6   9  14  17      3   -3.198402	   6   9  14  17      3   -0.504409
12604 :    6   9  16  17      3   -0.642088	   6   9  16  17      3    0.141746
12605 :    6   9  13  18      3   -2.134447	   6   9  13  18      3   -0.064250
12606 :    6   9  15  18      3    1.532123	   6   9  15  18      3    0.575940
12663 :    8   9   3  14      3   -3.045380	   8   9   3  14      3   -5.364002
12664 :    8   9   5  14      3    3.283750	   8   9   5  14      3    9.764470
12666 :    8   9   2  15      3    3.045380	   8   9   2  15      3    5.364002
12667 :    8   9   4  15      3   -3.283750	   8   9   4  15      3   -9.764470
12669 :    8   9  14  15      3   -0.555950	   8   9  14  15      3   -5.595950
12670 :    8   9   3  16      3   -0.770895	   8   9   3  16      3   -1.150369
12672 :    8   9  15  16      3   -0.863625	   8   9  15  16      3    0.602799
12673 :    8   9   2  17      3    0.770895	   8   9   2  17      3    1.150369
12675 :    8   9  14  17      3    0.863625	   8   9  14  17      3   -0.602799
12676 :    8   9  16  17      3    1.787580	   8   9  16  17      3    2.027580
12678 :    8   9  15  18      3   -0.371528	   8   9  15  18      3    3.727252
12680 :    8   9  14  19      3    0.371528	   8   9  14  19      3   -3.727252
12729 :    7  10   3  12      3    2.281365	   7  10   3  12      3   -0.925770
12730 :    7  10   5  12      3    1.640360	   7  10   5  12      3   -2.062920
12734 :    7  10   3  14      3   -1.006763	   7  10   3  14      3   -0.050580
12735 :    7  10   5  14      3   -0.875857	   7  10   5  14      3   -0.341335
12741 :    7  10   3  16      3   -5.167155	   7  10   3  16      3   -7.358046
12744 :    7  10   2  17      3   -1.132255	   7  10   2  17      3    4.344968
12745 :    7  10  12  17      3   -5.472681	   7  10  12  17      3   -0.401755
12746 :    7  10  14  17      3   -1.975793	   7  10  14  17      3   -0.463935
12747 :    7  10  16  17      3   -0.194341	   7  10  16  17      3    3.269759
12750 :    7  10  12  19      3    7.205210	   7  10  12  19      3    1.349810
12751 :    7  10  14  19      3   -0.239886	   7  10  14  19      3   -1.085040
12801 :    6  11   2  13      3    2.281365	   6  11   2  13      3   -0.925770
12802 :    6  11   4  13      3    1.640360	   6  11   4  13      3   -2.062920
12807 :    6  11   2  15      3   -1.006763	   6  11   2  15      3   -0.050580
12808 :    6  11   4  15      3   -0.875857	   6  11   4  15      3   -0.341335
12811 :    6  11   3  16      3   -1.132255	   6  11   3  16      3    4.344968
12812 :    6  11  13  16      3   -5.472681	   6  11  13  16      3   -0.401755
12813 :    6  11  15  16      3   -1.975793	   6  11  15  16      3   -0.463935
12814 :    6  11   2  17      3   -5.167155	   6  11   2  17      3   -7.358046
12817 :    6  11  16  17      3    0.194341	   6  11  16  17      3   -3.269759
12818 :    6  11  13  18      3    7.205210	   6  11  13  18      3    1.349810
12819 :    6  11  15  18      3   -0.239886	   6  11  15  18      3   -1.085040
12893 :    3  12   6  21      3   -7.007878	   3  12   6  21      3    1.116160
12894 :    3  12   8  21      3   -2.959280	   3  12   8  21      3   -0.959280
12901 :    3  12   0  23      3    0.503607	   3  12   0  23      3    1.360750
12902 :    3  12   6  23      3    1.324702	   3  12   6  23      3    0.218135
12903 :    3  12   8  23      3   -0.563988	   3  12   8  23      3   -0.244550
12904 :    3  12  10  23      3   -0.542459	   3  12  10  23      3    0.157395
12913 :    3  12   0  25      3   -1.721043	   3  12   0  25      3    0.378520
12914 :    3  12   6  25      3   -1.468270	   3  12   6  25      3    0.016345
12915 :    3  12   8  25      3    1.490903	   3  12   8  25      3    0.278720
12916 :    3  12  10  25      3   -1.355516	   3  12  10  25      3    0.358770
12962 :    5  12   8  21      3   -9.560074	   5  12   8  21      3   -0.899820
12969 :    5  12   0  23      3   -0.018713	   5  12   0  23      3   -0.761020
12971 :    5  12   8  23      3    0.046227	   5  12   8  23      3   -1.060340
12972 :    5  12  10  23      3    1.354912	   5  12  10  23      3    0.748820
12981 :    5  12   0  25      3   -3.167081	   5  12   0  25      3   -0.742715
12983 :    5  12   8  25      3   -2.201251	   5  12   8  25      3   -0.451615
12984 :    5  12  10  25      3   -1.593127	   5  12  10  25      3    0.386360
13026 :    2  13   7  20      3   -7.007878	   2  13   7  20      3    1.116160
13027 :    2  13   9  20      3   -2.959280	   2  13   9  20      3   -0.959280
13031 :    2  13   1  22      3    0.503607	   2  13   1  22      3    1.360750
13032 :    2  13   7  22      3    1.324702	   2  13   7  22      3    0.218135
13033 :    2  13   9  22      3   -0.563988	   2  13   9  22      3   -0.244550
13034 :    2  13  11  22      3   -0.542459	   2  13  11  22      3    0.157395
13042 :    2  13   1  24      3   -1.721043	   2  13   1  24      3    0.378520
13043 :    2  13   7  24      3   -1.468270	   2  13   7  24      3    0.016345
13044 :    2  13   9  24      3    1.490903	   2  13   9  24      3    0.278720
13045 :    2  13  11  24      3   -1.355516	   2  13  11  24      3    0.358770
13093 :    4  13   9  20      3   -9.560074	   4  13   9  20      3   -0.899820
13097 :    4  13   1  22      3   -0.018713	   4  13   1  22      3   -0.761020
13099 :    4  13   9  22      3    0.046227	   4  13   9  22      3   -1.060340
13100 :    4  13  11  22      3    1.354912	   4  13  11  22      3    0.748820
13108 :    4  13   1  24      3   -3.167081	   4  13   1  24      3   -0.742715
13110 :    4  13   9  24      3   -2.201251	   4  13   9  24      3   -0.451615
13111 :    4  13  11  24      3   -1.593127	   4  13  11  24      3    0.386360
13157 :   12  13   7  20      3   -0.052793	  12  13   7  20      3    2.017405
13159 :   12  13   6  21      3    0.052793	  12  13   6  21      3   -2.017405
13161 :   12  13  20  21      3   -1.030050	  12  13  20  21      3  -12.431790
13163 :   12  13   7  22      3   -0.187475	  12  13   7  22      3    1.053235
13166 :   12  13  21  22      3    1.485470	  12  13  21  22      3    0.207716
13168 :   12  13   6  23      3    0.187475	  12  13   6  23      3   -1.053235
13171 :   12  13  20  23      3   -1.485470	  12  13  20  23      3   -0.207716
13172 :   12  13  22  23      3   -0.257180	  12  13  22  23      3   -0.522486
13174 :   12  13   7  24      3    0.429200	  12  13   7  24      3    4.590662
13177 :   12  13  21  24      3   -0.155457	  12  13  21  24      3    0.951111
13178 :   12  13  23  24      3   -0.421337	  12  13  23  24      3   -1.084523
13180 :   12  13   6  25      3   -0.429200	  12  13   6  25      3   -4.590662
13183 :   12  13  20  25      3    0.155457	  12  13  20  25      3   -0.951111
13184 :   12  13  22  25      3    0.421337	  12  13  22  25      3    1.084523
13185 :   12  13  24  25      3   -0.417430	  12  13  24  25      3   -2.641828
13231 :    3  14   0  23      3   -3.107170	   3  14   0  23      3   -0.232225
13232 :    3  14   6  23      3   -7.165342	   3  14   6  23      3   -0.484575
13233 :    3  14   8  23      3   -1.556299	   3  14   8  23      3    1.015130
13234 :    3  14  10  23      3   -3.230222	   3  14  10  23      3   -0.882840
13243 :    3  14   0  25      3    0.335014	   3  14   0  25      3   -0.290955
13244 :    3  14   6  25      3   -0.975543	   3  14   6  25      3   -0.178815
13245 :    3  14   8  25      3    0.208455	   3  14   8  25      3    0.190385
13246 :    3  14  10  25      3    1.072696	   3  14  10  25      3    0.561595
13255 :    3  14   6  27      3   -1.681180	   3  14   6  27      3    0.595660
13256 :    3  14   8  27      3    0.569775	   3  14   8  27      3   -0.669580
13294 :    5  14   0  23      3    2.702317	   5  14   0  23      3   -2.440540
13296 :    5  14   8  23      3   -5.497144	   5  14   8  23      3    0.252745
13297 :    5  14  10  23      3    5.598575	   5  14  10  23      3    1.399450
13306 :    5  14   0  25      3   -0.535763	   5  14   0  25      3   -0.885690
13308 :    5  14   8  25      3   -1.423952	   5  14   8  25      3   -0.615830
13309 :    5  14  10  25      3   -0.545721	   5  14  10  25      3   -0.831435
13319 :    5  14   8  27      3   -3.045162	   5  14   8  27      3    0.418940
13346 :   13  14   7  20      3    2.688540	  13  14   7  20      3    1.102890
13347 :   13  14   9  20      3   -2.079795	  13  14   9  20      3   -0.030405
13352 :   13  14   7  22      3   -3.622311	  13  14   7  22      3   -3.892284
13353 :   13  14   9  22      3   -1.103557	  13  14   9  22      3    0.205750
13357 :   13  14   6  23      3   -2.565731	  13  14   6  23      3    0.349995
13360 :   13  14  20  23      3  -11.427529	  13  14  20  23      3   -0.417330
13361 :   13  14  22  23      3    1.084220	  13  14  22  23      3    2.491052
13363 :   13  14   7  24      3   -0.399645	  13  14   7  24      3    0.469659
13364 :   13  14   9  24      3   -3.687984	  13  14   9  24      3    0.038370
13367 :   13  14  23  24      3   -1.746279	  13  14  23  24      3   -0.187757
13369 :   13  14   6  25      3   -0.237555	  13  14   6  25      3   -1.106859
13372 :   13  14  20  25      3   -0.758541	  13  14  20  25      3    0.089025
13373 :   13  14  22  25      3   -0.694809	  13  14  22  25      3   -0.839119
13374 :   13  14  24  25      3    0.497103	  13  14  24  25      3    0.032442
13380 :   13  14   6  27      3   -3.511629	  13  14   6  27      3    0.214725
13382 :   13  14  20  27      3   -1.120155	  13  14  20  27      3   -0.024710
13383 :   13  14  22  27      3    0.996834	  13  14  22  27      3    0.296980
13384 :   13  14  24  27      3   -2.174565	  13  14  24  27      3   -0.182745
13412 :    2  15   1  22      3   -3.107170	   2  15   1  22      3   -0.232225
13413 :    2  15   7  22      3   -7.165342	   2  15   7  22      3   -0.484575
13414 :    2  15   9  22      3   -1.556299	   2  15   9  22      3    1.015130
13415 :    2  15  11  22      3   -3.230222	   2  15  11  22      3   -0.882840
13423 :    2  15   1  24      3    0.335014	   2  15   1  24      3   -0.290955
13424 :    2  15   7  24      3   -0.975543	   2  15   7  24      3   -0.178815
13425 :    2  15   9  24      3    0.208455	   2  15   9  24      3    0.190385
13426 :    2  15  11  24      3    1.072696	   2  15  11  24      3    0.561595
13436 :    2  15   7  26      3   -1.681180	   2  15   7  26      3    0.595660
13437 :    2  15   9  26      3    0.569775	   2  15   9  26      3   -0.669580
13472 :    4  15   1  22      3    2.702317	   4  15   1  22      3   -2.440540
13474 :    4  15   9  22      3   -5.497144	   4  15   9  22      3    0.252745
13475 :    4  15  11  22      3    5.598575	   4  15  11  22      3    1.399450
13483 :    4  15   1  24      3   -0.535763	   4  15   1  24      3   -0.885690
13485 :    4  15   9  24      3   -1.423952	   4  15   9  24      3   -0.615830
13486 :    4  15  11  24      3   -0.545721	   4  15  11  24      3   -0.831435
13497 :    4  15   9  26      3   -3.045162	   4  15   9  26      3    0.418940
13528 :   12  15   6  21      3    2.688540	  12  15   6  21      3    1.102890
13529 :   12  15   8  21      3   -2.079795	  12  15   8  21      3   -0.030405
13532 :   12  15   7  22      3   -2.565731	  12  15   7  22      3    0.349995
13535 :   12  15  21  22      3  -11.427529	  12  15  21  22      3   -0.417330
13537 :   12  15   6  23      3   -3.622311	  12  15   6  23      3   -3.892284
13538 :   12  15   8  23      3   -1.103557	  12  15   8  23      3    0.205750
13541 :   12  15  22  23      3   -1.084220	  12  15  22  23      3   -2.491052
13543 :   12  15   7  24      3   -0.237555	  12  15   7  24      3   -1.106859
13546 :   12  15  21  24      3   -0.758541	  12  15  21  24      3    0.089025
13547 :   12  15  23  24      3   -0.694809	  12  15  23  24      3   -0.839119
13549 :   12  15   6  25      3   -0.399645	  12  15   6  25      3    0.469659
13550 :   12  15   8  25      3   -3.687984	  12  15   8  25      3    0.038370
13553 :   12  15  22  25      3   -1.746279	  12  15  22  25      3   -0.187757
13554 :   12  15  24  25      3   -0.497103	  12  15  24  25      3   -0.032442
13555 :   12  15   7  26      3   -3.511629	  12  15   7  26      3    0.214725
13557 :   12  15  21  26      3   -1.120155	  12  15  21  26      3   -0.024710
13558 :   12  15  23  26      3    0.996834	  12  15  23  26      3    0.296980
13559 :   12  15  25  26      3   -2.174565	  12  15  25  26      3   -0.182745
13590 :   14  15   7  22      3   -1.426460	  14  15   7  22      3   -3.270524
13591 :   14  15   9  22      3    0.439276	  14  15   9  22      3    4.165630
13595 :   14  15   6  23      3    1.426460	  14  15   6  23      3    3.270524
13596 :   14  15   8  23      3   -0.439276	  14  15   8  23      3   -4.165630
13599 :   14  15  22  23      3   -1.074660	  14  15  22  23      3  -11.084460
13601 :   14  15   7  24      3   -0.252062	  14  15   7  24      3   -0.151266
13602 :   14  15   9  24      3    0.247148	  14  15   9  24      3   -0.695554
13605 :   14  15  23  24      3   -0.133275	  14  15  23  24      3    0.852423
13607 :   14  15   6  25      3    0.252062	  14  15   6  25      3    0.151266
13608 :   14  15   8  25      3   -0.247148	  14  15   8  25      3    0.695554
13611 :   14  15  22  25      3    0.133275	  14  15  22  25      3   -0.852423
13612 :   14  15  24  25      3    0.461680	  14  15  24  25      3    0.407802
13613 :   14  15   7  26      3    0.413891	  14  15   7  26      3    1.356593
13614 :   14  15   9  26      3    0.646126	  14  15   9  26      3    3.340120
13616 :   14  15  23  26      3    0.001846	  14  15  23  26      3    1.993666
13617 :   14  15  25  26      3    0.492670	  14  15  25  26      3    0.996565
13618 :   14  15   6  27      3   -0.413891	  14  15   6  27      3   -1.356593
13619 :   14  15   8  27      3   -0.646126	  14  15   8  27      3   -3.340120
13621 :   14  15  22  27      3   -0.001846	  14  15  22  27      3   -1.993666
13622 :   14  15  24  27      3   -0.492670	  14  15  24  27      3   -0.996565
13623 :   14  15  26  27      3   -0.343690	  14  15  26  27      3   -1.783690
13663 :    3  16   0  25      3   -2.501670	   3  16   0  25      3    2.518290
13664 :    3  16   6  25      3   -4.233022	   3  16   6  25      3    0.026555
13665 :    3  16   8  25      3   -3.310165	   3  16   8  25      3   -0.991545
13666 :    3  16  10  25      3   -4.068670	   3  16  10  25      3    0.030110
13675 :    3  16   6  27      3    2.694020	   3  16   6  27      3    0.375400
13676 :    3  16   8  27      3   -1.004070	   3  16   8  27      3   -1.714000
13684 :    3  16   6  29      3   -5.017239	   3  16   6  29      3   -0.118260
13697 :   13  16   7  20      3    5.118668	  13  16   7  20      3   -0.019425
13698 :   13  16   9  20      3    0.012011	  13  16   9  20      3   -1.252900
13703 :   13  16   7  22      3   -1.058909	  13  16   7  22      3   -0.359055
13704 :   13  16   9  22      3    0.153591	  13  16   9  22      3   -0.048440
13705 :   13  16  11  22      3    0.700602	  13  16  11  22      3   -0.405965
13714 :   13  16   7  24      3   -2.698302	  13  16   7  24      3   -3.637258
13715 :   13  16   9  24      3   -1.345702	  13  16   9  24      3   -0.579050
13716 :   13  16  11  24      3    2.243134	  13  16  11  24      3   -0.467390
13720 :   13  16   6  25      3   -1.960032	  13  16   6  25      3    1.326302
13723 :   13  16  20  25      3   -9.292617	  13  16  20  25      3    0.319875
