 Nmax:           2
 hbar Omega:   40.000000000000000     
 mpi:   138.03027357350001     
 f^2:   8.0000000000000002E-002
 Lambda:Infinity
           Bra         Ket            ME_rel           ME_CM 
          86          50   0.0000000000000000        1.4696814251309911E-007
          87          50   0.0000000000000000        2.4156215195443510E-007
          89          50   0.0000000000000000        3.2187029827845671E-007
          91          50   4.6261288393089645E-005   0.0000000000000000     
          94          50   0.0000000000000000        3.1185539719785098E-007
          96          50   0.0000000000000000        4.1553276829042573E-007
           6          51   0.0000000000000000       -2.2720601990640587E-007
          81          51  -2.7813670669182800E-004   0.0000000000000000     
          83          51  -3.6131018058009623E-004   0.0000000000000000     
          84          51   0.0000000000000000        1.8551293841977845E-007
          85          51   0.0000000000000000       -1.0125996793097871E-007
          88          51   0.0000000000000000        3.6131395980979321E-007
          90          51   0.0000000000000000        8.4333221049297677E-007
          92          51  -3.4684147573707657E-005   0.0000000000000000     
          95          51   0.0000000000000000        4.6645431636519512E-007
          97          51   0.0000000000000000        1.0887372021865297E-006
          82          52   0.0000000000000000        3.2552339728554789E-007
          86          52   0.0000000000000000        3.8507115804265061E-007
          87          52   0.0000000000000000        5.6382306315099773E-007
          89          52   0.0000000000000000        9.4667852870585395E-007
          93          52  -1.3884528279427228E-004   0.0000000000000000     
          94          52   0.0000000000000000        7.2789244459715554E-007
          96          52   0.0000000000000000        1.2221567252966375E-006
           6          53  -3.4064650506656252E-004   0.0000000000000000     
          81          53   0.0000000000000000       -1.8973505612542376E-007
          83          53   0.0000000000000000       -5.4014939256125085E-007
          85          53   4.3646902815731843E-005   0.0000000000000000     
          88          53   4.6261288393089645E-005   0.0000000000000000     
          92          53   0.0000000000000000       -9.2915951677606062E-007
          95          53   4.7242294311319617E-004   0.0000000000000000     
           5          54   0.0000000000000000        2.9332171041852686E-007
          79          54   0.0000000000000000       -2.3949617366860136E-007
          80          54   0.0000000000000000        1.3072605647805919E-007
          86          54   9.0038257216113433E-005   0.0000000000000000     
          87          54   4.2461308798400315E-005   0.0000000000000000     
          89          54  -4.4631627102955149E-004   0.0000000000000000     
          91          54   0.0000000000000000       -1.0430235597907692E-006
          93          54   0.0000000000000000       -2.4344903937220125E-006
          94          54   3.4365991584304096E-004   0.0000000000000000     
          96          54  -4.3928559864172802E-004   0.0000000000000000     
          81          55   0.0000000000000000       -4.9712472740133002E-007
          83          55   0.0000000000000000       -1.2607466964877877E-006
          90          55  -1.3884528279427242E-004   0.0000000000000000     
          92          55   0.0000000000000000       -2.7328255169218168E-006
          97          55  -1.7924848932055875E-004   0.0000000000000000     
           6          56   0.0000000000000000       -2.3578333455597843E-007
          83          56  -2.7638756298329535E-004   0.0000000000000000     
          84          56   0.0000000000000000        1.9251628650469591E-007
          85          56   0.0000000000000000       -1.0508265980642907E-007
          88          56   0.0000000000000000        2.7781099232551193E-007
          90          56   0.0000000000000000        8.1709217308862703E-007
          92          56  -2.0860253001887108E-004   0.0000000000000000     
          95          56   0.0000000000000000        3.5865244889002144E-007
          97          56   0.0000000000000000        1.0548614595628937E-006
          82          57   0.0000000000000000        1.8004979752041681E-007
          86          57   0.0000000000000000        1.8973505612542373E-007
          87          57   0.0000000000000000        3.1185539719785082E-007
          89          57   0.0000000000000000        4.1553276829042547E-007
          91          57  -4.7242294311319617E-004   0.0000000000000000     
          94          57   0.0000000000000000        4.0260358659072523E-007
          96          57   0.0000000000000000        5.3645049713076121E-007
           6          58   0.0000000000000000       -2.9332171041852686E-007
          83          58   2.0860253001887108E-004   0.0000000000000000     
          84          58   0.0000000000000000        2.3949617366860136E-007
          85          58   0.0000000000000000       -1.3072605647805919E-007
          88          58   0.0000000000000000        4.6645431636519506E-007
          90          58   0.0000000000000000        1.0887372021865288E-006
          92          58   5.1726101670335981E-004   0.0000000000000000     
          95          58   0.0000000000000000        6.0218993301632205E-007
          97          58   0.0000000000000000        1.4055536841549613E-006
          82          59   0.0000000000000000        4.2024889882926256E-007
          86          59   0.0000000000000000        4.9712472740133002E-007
          87          59   0.0000000000000000        7.2789244459715554E-007
          89          59   0.0000000000000000        1.2221567252966366E-006
          93          59  -1.7924848932055859E-004   0.0000000000000000     
          94          59   0.0000000000000000        9.3970510525166267E-007
          96          59   0.0000000000000000        1.5777975478430905E-006
          43          79   0.0000000000000000        5.5580235185838364E-008
          45          79   0.0000000000000000        1.4912247697776124E-007
          46          79   1.3884528030224524E-004   0.0000000000000000     
          54          79   0.0000000000000000        2.3949617796713412E-007
           2          80  -5.4068778720169719E-005   0.0000000000000000     
          43          80   0.0000000000000000       -3.0337791425518230E-008
          45          80   0.0000000000000000       -8.1396679742022274E-008
          47          80   5.8886090764304836E-005   0.0000000000000000     
          50          80  -4.3646902032347168E-005   0.0000000000000000     
          54          80   0.0000000000000000       -1.3072605882436066E-007
           1          81   0.0000000000000000       -6.8071607994593438E-008
          41          81   0.0000000000000000        5.5580235185838364E-008
          42          81   0.0000000000000000       -3.0337791425518230E-008
          48          81   1.4631343959201876E-004   0.0000000000000000     
          49          81  -2.8518709562259069E-004   0.0000000000000000     
          51          81  -9.0038255600086026E-005   0.0000000000000000     
          53          81   0.0000000000000000        1.8973505953083229E-007
          55          81   0.0000000000000000        4.9712473632383956E-007
           2          82   0.0000000000000000        1.0544551469830908E-007
          45          82   2.8518709562259080E-004   0.0000000000000000     
          46          82   0.0000000000000000       -8.6095902225334210E-008
          47          82   0.0000000000000000        4.6994394960198313E-008
          50          82   0.0000000000000000       -1.2424085497720694E-007
          52          82   0.0000000000000000       -3.6541473514038715E-007
          57          82   0.0000000000000000       -1.6039425408176454E-007
          59          82   0.0000000000000000       -4.7174839455250463E-007
           1          83   0.0000000000000000       -1.8263698888772219E-007
          41          83   0.0000000000000000        1.4912247697776124E-007
          42          83   0.0000000000000000       -8.1396679742022274E-008
          44          83  -2.8518709562259069E-004   0.0000000000000000     
          48          83   2.8518709562259063E-004   0.0000000000000000     
          49          83  -2.1947015938802804E-004   0.0000000000000000     
          51          83   4.2461308036294869E-005   0.0000000000000000     
          53          83   0.0000000000000000        4.8118276224529363E-007
          55          83   0.0000000000000000        1.4152451836575141E-006
          56          83  -4.2461308036294936E-005   0.0000000000000000     
          58          83   3.4365990967495327E-004   0.0000000000000000     
          41          84   1.3884528030224511E-004   0.0000000000000000     
          44          84   0.0000000000000000       -8.6095902225334210E-008
          48          84   0.0000000000000000       -9.6267791238499512E-008
          49          84   0.0000000000000000       -1.4912247697776124E-007
          51          84   0.0000000000000000       -1.8551294174940753E-007
          56          84   0.0000000000000000       -1.9251628996002277E-007
          58          84   0.0000000000000000       -2.3949617796713412E-007
           1          85  -5.4068778720169814E-005   0.0000000000000000     
          42          85   5.8886090764304708E-005   0.0000000000000000     
          44          85   0.0000000000000000        4.6994394960198313E-008
          48          85   0.0000000000000000        5.2546596138425040E-008
          49          85   0.0000000000000000        8.1396679742022274E-008
          51          85   0.0000000000000000        1.0125996974841601E-007
          53          85  -4.3646902032347168E-005   0.0000000000000000     
          56          85   0.0000000000000000        1.0508266169247699E-007
          58          85   0.0000000000000000        1.3072605882436060E-007
           2          86   0.0000000000000000        1.1790348359954771E-007
          43          86  -1.8299225326220175E-004   0.0000000000000000     
          45          86  -1.4084199363160867E-019   0.0000000000000000     
          46          86   0.0000000000000000       -9.6267791238499512E-008
          47          86   0.0000000000000000        5.2546596138425040E-008
          50          86   0.0000000000000000       -1.4696814515091728E-007
          52          86   0.0000000000000000       -3.8507116495399683E-007
          54          86   2.7813670169976617E-004   0.0000000000000000     
          57          86   0.0000000000000000       -1.8973505953083235E-007
          59          86   0.0000000000000000       -4.9712473632383956E-007
           2          87   0.0000000000000000        1.8263698888772219E-007
          43          87   1.4230153513872243E-019   0.0000000000000000     
          45          87   2.7509110252637132E-005   0.0000000000000000     
          46          87   0.0000000000000000       -1.4912247697776124E-007
          47          87   0.0000000000000000        8.1396679742022274E-008
          50          87   0.0000000000000000       -2.1519147319631911E-007
          52          87   0.0000000000000000       -6.3291688709747493E-007
          54          87  -3.6131017409521778E-004   0.0000000000000000     
          57          87   0.0000000000000000       -2.7781099731172796E-007
          59          87   0.0000000000000000       -8.1709218775398628E-007
           1          88   3.4064649895256042E-004   0.0000000000000000     
          42          88  -4.3646902032347161E-005   0.0000000000000000     
          44          88   0.0000000000000000       -1.3946597596008596E-007
          48          88   0.0000000000000000       -1.4696814515091731E-007
          49          88   0.0000000000000000       -2.4156215629004853E-007
          51          88   0.0000000000000000       -3.2187030405545927E-007
          53          88  -4.6261287562781357E-005   0.0000000000000000     
          56          88   0.0000000000000000       -3.1185540279510378E-007
          58          88   0.0000000000000000       -4.1553277574850387E-007
           2          89   0.0000000000000000        2.2720602398435206E-007
          43          89   2.7813670169976617E-004   0.0000000000000000     
          45          89   3.6131017409521767E-004   0.0000000000000000     
          46          89   0.0000000000000000       -1.8551294174940753E-007
          47          89   0.0000000000000000        1.0125996974841601E-007
          50          89   0.0000000000000000       -3.6131396629473976E-007
          52          89   0.0000000000000000       -8.4333222562929841E-007
          54          89   3.4684146951188558E-005   0.0000000000000000     
          57          89   0.0000000000000000       -4.6645432473722499E-007
          59          89   0.0000000000000000       -1.0887372217274368E-006
          44          90   0.0000000000000000       -3.2552340312811710E-007
          48          90   0.0000000000000000       -3.8507116495399667E-007
          49          90   0.0000000000000000       -5.6382307327062433E-007
          51          90   0.0000000000000000       -9.4667854569705895E-007
          55          90   1.3884528030224508E-004   0.0000000000000000     
          56          90   0.0000000000000000       -7.2789245766153740E-007
          58          90   0.0000000000000000       -1.2221567472321887E-006
           2          91   3.4064649895256037E-004   0.0000000000000000     
          43          91   0.0000000000000000        1.8973505953083237E-007
          45          91   0.0000000000000000        5.4014940225597693E-007
          47          91  -4.3646902032347161E-005   0.0000000000000000     
          50          91  -4.6261287562781357E-005   0.0000000000000000     
          54          91   0.0000000000000000        9.2915953345283037E-007
          57          91  -4.7242293463404009E-004   0.0000000000000000     
           1          92   0.0000000000000000       -2.9332171568313282E-007
          41          92   0.0000000000000000        2.3949617796713412E-007
          42          92   0.0000000000000000       -1.3072605882436066E-007
          48          92  -9.0038255600085999E-005   0.0000000000000000     
          49          92  -4.2461308036294930E-005   0.0000000000000000     
          51          92   4.4631626301896402E-004   0.0000000000000000     
          53          92   0.0000000000000000        1.0430235785111971E-006
          55          92   0.0000000000000000        2.4344904374168089E-006
          56          92  -3.4365990967495338E-004   0.0000000000000000     
          58          92   4.3928559075732861E-004   0.0000000000000000     
          43          93   0.0000000000000000        4.9712473632383967E-007
          45          93   0.0000000000000000        1.2607467191159607E-006
          52          93   1.3884528030224522E-004   0.0000000000000000     
          54          93   0.0000000000000000        2.7328255659712014E-006
          59          93   1.7924848610336548E-004   0.0000000000000000     
           2          94   0.0000000000000000        2.3578333878787230E-007
          45          94   2.7638755802262752E-004   0.0000000000000000     
          46          94   0.0000000000000000       -1.9251628996002274E-007
          47          94   0.0000000000000000        1.0508266169247694E-007
          50          94   0.0000000000000000       -2.7781099731172781E-007
          52          94   0.0000000000000000       -8.1709218775398639E-007
          54          94   2.0860252627482472E-004   0.0000000000000000     
          57          94   0.0000000000000000       -3.5865245532719846E-007
          59          94   0.0000000000000000       -1.0548614784957911E-006
          44          95   0.0000000000000000       -1.8004980075199221E-007
          48          95   0.0000000000000000       -1.8973505953083235E-007
          49          95   0.0000000000000000       -3.1185540279510362E-007
          51          95   0.0000000000000000       -4.1553277574850372E-007
          53          95   4.7242293463404009E-004   0.0000000000000000     
          56          95   0.0000000000000000       -4.0260359381674752E-007
          58          95   0.0000000000000000       -5.3645050675909875E-007
           2          96   0.0000000000000000        2.9332171568313282E-007
          45          96  -2.0860252627482472E-004   0.0000000000000000     
          46          96   0.0000000000000000       -2.3949617796713412E-007
          47          96   0.0000000000000000        1.3072605882436066E-007
          50          96   0.0000000000000000       -4.6645432473722493E-007
          52          96   0.0000000000000000       -1.0887372217274356E-006
          54          96  -5.1726100741943972E-004   0.0000000000000000     
          57          96   0.0000000000000000       -6.0218994382456622E-007
          59          96   0.0000000000000000       -1.4055537093821637E-006
          44          97   0.0000000000000000       -4.2024890637198698E-007
          48          97   0.0000000000000000       -4.9712473632383956E-007
          49          97   0.0000000000000000       -7.2789245766153740E-007
          51          97   0.0000000000000000       -1.2221567472321883E-006
          55          97   1.7924848610336531E-004   0.0000000000000000     
          56          97   0.0000000000000000       -9.3970512211770754E-007
          58          97   0.0000000000000000       -1.5777975761617653E-006
